job_id,run_type,framework,transmission,tagLength,immunity,penalty,final_timestep,survived,time_to_extinction,peak_sick_percentage,peak_sick_timestep,avg_sick_percentage,final_population,initial_population,final_gini,final_happiness,final_meanWealth,final_death_pct,initial_gini,initial_happiness,initial_meanWealth,wealth_gini_change,happiness_decline,total_disease_deaths,total_starvation_deaths,total_combat_deaths,total_aging_deaths,total_deaths,duration_seconds,status,peak_memory_mb,baseline_final_population,baseline_final_gini,baseline_final_happiness,baseline_final_meanWealth,delta_final_population,delta_final_gini,delta_final_happiness,delta_final_meanWealth
308,disease,none,1.0,5.0,60.0,0.0025,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,8.9,OK,31.04,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
309,disease,none,1.0,5.0,60.0,0.005,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,9.8,OK,31.07,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
310,disease,none,1.0,5.0,60.0,0.01,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,10.9,OK,30.89,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
311,disease,none,1.0,5.0,60.0,0.1,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,10.5,OK,30.98,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
312,disease,none,1.0,5.0,60.0,0.25,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,8.7,OK,30.92,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
313,disease,none,1.0,5.0,60.0,0.5,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,9.0,OK,31.06,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
306,disease,none,1.0,5.0,60.0,0.0,1000,True,,2.8,2.8,0.002797202797202797,156,0,0.294,0.97,1527.53,0.0,0,0,0,0.294,-0.97,0,94,0,0,94,8.5,OK,31.21,154,0.3,1.05,1522.66,2,-0.006000000000000005,-0.08000000000000007,4.869999999999891
2528,baseline,temperancePECS,,,,,1000,True,,0.0,0.0,0.0,154,0,0.3,1.05,1522.66,0.0,0,0,0,0.3,-1.05,0,96,0,0,96,10.4,OK,30.81,154,0.3,1.05,1522.66,0,0.0,0.0,0.0
2554,disease,temperancePECS,0.05,13.0,10.0,0.001,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,11.7,OK,30.82,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2555,disease,temperancePECS,0.05,13.0,10.0,0.0025,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,11.5,OK,30.93,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2556,disease,temperancePECS,0.05,13.0,10.0,0.005,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,12.0,OK,30.98,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2557,disease,temperancePECS,0.05,13.0,10.0,0.01,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,11.5,OK,31.0,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2558,disease,temperancePECS,0.05,13.0,10.0,0.1,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,10.3,OK,30.72,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2559,disease,temperancePECS,0.05,13.0,10.0,0.25,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,10.4,OK,30.99,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2560,disease,temperancePECS,0.05,13.0,10.0,0.5,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,9.9,OK,30.96,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2553,disease,temperancePECS,0.05,13.0,10.0,0.0,1000,True,,100.0,100.0,88.3527172827173,155,0,0.292,-0.95,1540.46,0.0,0,0,0,0.292,0.95,10,95,0,0,95,11.2,OK,31.07,154,0.3,1.05,1522.66,1,-0.008000000000000007,-2.0,17.799999999999955
2562,disease,temperancePECS,0.05,13.0,35.0,0.001,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,9.8,OK,30.43,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2563,disease,temperancePECS,0.05,13.0,35.0,0.0025,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,10.2,OK,29.38,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2564,disease,temperancePECS,0.05,13.0,35.0,0.005,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.9,OK,30.59,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2565,disease,temperancePECS,0.05,13.0,35.0,0.01,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.0,OK,30.34,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2566,disease,temperancePECS,0.05,13.0,35.0,0.1,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,9.5,OK,30.55,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2567,disease,temperancePECS,0.05,13.0,35.0,0.25,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.6,OK,30.35,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2568,disease,temperancePECS,0.05,13.0,35.0,0.5,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,10.3,OK,30.5,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2561,disease,temperancePECS,0.05,13.0,35.0,0.0,1000,True,,2.0,2.0,0.005194805194805195,147,0,0.279,1.03,1612.55,0.0,0,0,0,0.279,-1.03,0,103,0,0,103,9.7,OK,30.71,154,0.3,1.05,1522.66,-7,-0.020999999999999963,-0.020000000000000018,89.88999999999987
2570,disease,temperancePECS,0.05,13.0,60.0,0.001,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,12.4,OK,31.13,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2571,disease,temperancePECS,0.05,13.0,60.0,0.0025,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,12.3,OK,31.09,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2572,disease,temperancePECS,0.05,13.0,60.0,0.005,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,10.1,OK,31.16,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2573,disease,temperancePECS,0.05,13.0,60.0,0.01,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,10.3,OK,31.08,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2574,disease,temperancePECS,0.05,13.0,60.0,0.1,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,12.1,OK,31.05,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2575,disease,temperancePECS,0.05,13.0,60.0,0.25,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,11.7,OK,31.04,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2576,disease,temperancePECS,0.05,13.0,60.0,0.5,1000,True,,0.0,0.0,0.0,155,0,0.292,1.06,1539.12,0.0,0,0,0,0.292,-1.06,5,95,0,0,95,12.4,OK,31.36,154,0.3,1.05,1522.66,1,-0.008000000000000007,0.010000000000000009,16.45999999999981
2569,disease,temperancePECS,0.05,13.0,60.0,0.0,1000,True,,2.0,2.0,0.006003996003996004,155,0,0.289,1.01,1549.01,0.0,0,0,0,0.289,-1.01,0,95,0,0,95,12.2,OK,31.38,154,0.3,1.05,1522.66,1,-0.01100000000000001,-0.040000000000000036,26.34999999999991
2578,disease,temperancePECS,0.05,21.0,10.0,0.001,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,12.3,OK,31.05,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2579,disease,temperancePECS,0.05,21.0,10.0,0.0025,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,10.1,OK,31.01,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2580,disease,temperancePECS,0.05,21.0,10.0,0.005,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,10.0,OK,30.97,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2581,disease,temperancePECS,0.05,21.0,10.0,0.01,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,9.8,OK,31.12,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2582,disease,temperancePECS,0.05,21.0,10.0,0.1,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,10.4,OK,31.05,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2583,disease,temperancePECS,0.05,21.0,10.0,0.25,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,10.6,OK,29.99,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2584,disease,temperancePECS,0.05,21.0,10.0,0.5,1000,True,,0.0,0.0,0.0,154,0,0.301,1.0,1517.04,0.0,0,0,0,0.301,-1.0,5,96,0,0,96,11.0,OK,30.97,154,0.3,1.05,1522.66,0,0.0010000000000000009,-0.050000000000000044,-5.620000000000118
2577,disease,temperancePECS,0.05,21.0,10.0,0.0,1000,True,,100.0,100.0,86.70666333666333,153,0,0.3,-0.94,1514.99,0.0,0,0,0,0.3,0.94,4,97,0,0,97,12.7,OK,30.69,154,0.3,1.05,1522.66,-1,0.0,-1.99,-7.670000000000073
2586,disease,temperancePECS,0.05,21.0,35.0,0.001,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,9.4,OK,30.45,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2587,disease,temperancePECS,0.05,21.0,35.0,0.0025,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,9.6,OK,30.36,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2588,disease,temperancePECS,0.05,21.0,35.0,0.005,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,10.1,OK,30.2,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2589,disease,temperancePECS,0.05,21.0,35.0,0.01,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,10.7,OK,30.3,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2590,disease,temperancePECS,0.05,21.0,35.0,0.1,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,11.6,OK,30.3,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2591,disease,temperancePECS,0.05,21.0,35.0,0.25,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,11.4,OK,30.25,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2592,disease,temperancePECS,0.05,21.0,35.0,0.5,1000,True,,0.0,0.0,0.0,141,0,0.285,1.02,1612.06,0.0,0,0,0,0.285,-1.02,5,109,0,0,109,9.5,OK,30.29,154,0.3,1.05,1522.66,-13,-0.015000000000000013,-0.030000000000000027,89.39999999999986
2585,disease,temperancePECS,0.05,21.0,35.0,0.0,1000,True,,2.06,2.06,0.013786213786213787,146,0,0.286,1.03,1586.77,0.0,0,0,0,0.286,-1.03,0,104,0,0,104,11.3,OK,30.62,154,0.3,1.05,1522.66,-8,-0.014000000000000012,-0.020000000000000018,64.1099999999999
2594,disease,temperancePECS,0.05,21.0,60.0,0.001,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,12.0,OK,31.11,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2595,disease,temperancePECS,0.05,21.0,60.0,0.0025,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,11.5,OK,31.11,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2596,disease,temperancePECS,0.05,21.0,60.0,0.005,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,11.9,OK,31.07,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2597,disease,temperancePECS,0.05,21.0,60.0,0.01,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,11.7,OK,30.99,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2598,disease,temperancePECS,0.05,21.0,60.0,0.1,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,10.3,OK,31.06,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2599,disease,temperancePECS,0.05,21.0,60.0,0.25,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,10.0,OK,31.13,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2600,disease,temperancePECS,0.05,21.0,60.0,0.5,1000,True,,0.0,0.0,0.0,153,0,0.29,1.02,1557.46,0.0,0,0,0,0.29,-1.02,5,97,0,0,97,10.0,OK,30.88,154,0.3,1.05,1522.66,-1,-0.010000000000000009,-0.030000000000000027,34.799999999999955
2593,disease,temperancePECS,0.05,21.0,60.0,0.0,1000,True,,2.45,2.45,0.014695304695304695,157,0,0.29,0.99,1534.24,0.0,0,0,0,0.29,-0.99,0,93,0,0,93,10.5,OK,31.46,154,0.3,1.05,1522.66,3,-0.010000000000000009,-0.06000000000000005,11.579999999999927
2530,disease,temperancePECS,0.05,5.0,10.0,0.001,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,12.3,OK,31.11,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2531,disease,temperancePECS,0.05,5.0,10.0,0.0025,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,12.2,OK,31.18,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2532,disease,temperancePECS,0.05,5.0,10.0,0.005,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,10.1,OK,31.08,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2533,disease,temperancePECS,0.05,5.0,10.0,0.01,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,10.3,OK,31.23,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2534,disease,temperancePECS,0.05,5.0,10.0,0.1,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,12.3,OK,31.2,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2535,disease,temperancePECS,0.05,5.0,10.0,0.25,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,11.8,OK,31.15,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2536,disease,temperancePECS,0.05,5.0,10.0,0.5,1000,True,,0.0,0.0,0.0,156,0,0.303,1.05,1499.88,0.0,0,0,0,0.303,-1.05,5,94,0,0,94,12.4,OK,30.94,154,0.3,1.05,1522.66,2,0.0030000000000000027,0.0,-22.779999999999973
2529,disease,temperancePECS,0.05,5.0,10.0,0.0,1000,True,,2.4,2.4,0.0023976023976023976,153,0,0.292,1.03,1555.93,0.0,0,0,0,0.292,-1.03,0,97,0,0,97,12.1,OK,31.12,154,0.3,1.05,1522.66,-1,-0.008000000000000007,-0.020000000000000018,33.26999999999998
2538,disease,temperancePECS,0.05,5.0,35.0,0.001,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,9.9,OK,30.41,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2539,disease,temperancePECS,0.05,5.0,35.0,0.0025,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,9.8,OK,30.52,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2540,disease,temperancePECS,0.05,5.0,35.0,0.005,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,9.5,OK,30.38,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2541,disease,temperancePECS,0.05,5.0,35.0,0.01,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,9.4,OK,30.53,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2542,disease,temperancePECS,0.05,5.0,35.0,0.1,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,9.8,OK,30.41,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2543,disease,temperancePECS,0.05,5.0,35.0,0.25,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,10.3,OK,29.44,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2544,disease,temperancePECS,0.05,5.0,35.0,0.5,1000,True,,0.0,0.0,0.0,145,0,0.279,1.02,1620.31,0.0,0,0,0,0.279,-1.02,5,105,0,0,105,10.5,OK,30.56,154,0.3,1.05,1522.66,-9,-0.020999999999999963,-0.030000000000000027,97.64999999999986
2537,disease,temperancePECS,0.05,5.0,35.0,0.0,1000,True,,2.0,2.0,0.001998001998001998,145,0,0.287,1.03,1592.49,0.0,0,0,0,0.287,-1.03,0,105,0,0,105,11.3,OK,30.57,154,0.3,1.05,1522.66,-9,-0.013000000000000012,-0.020000000000000018,69.82999999999993
2546,disease,temperancePECS,0.05,5.0,60.0,0.001,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,10.0,OK,31.11,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2547,disease,temperancePECS,0.05,5.0,60.0,0.0025,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,12.5,OK,31.06,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2548,disease,temperancePECS,0.05,5.0,60.0,0.005,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,10.3,OK,31.2,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2549,disease,temperancePECS,0.05,5.0,60.0,0.01,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,11.7,OK,31.11,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2550,disease,temperancePECS,0.05,5.0,60.0,0.1,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,12.4,OK,31.11,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2551,disease,temperancePECS,0.05,5.0,60.0,0.25,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,12.2,OK,31.1,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2552,disease,temperancePECS,0.05,5.0,60.0,0.5,1000,True,,0.0,0.0,0.0,155,0,0.29,0.95,1550.22,0.0,0,0,0,0.29,-0.95,5,95,0,0,95,10.1,OK,31.09,154,0.3,1.05,1522.66,1,-0.010000000000000009,-0.10000000000000009,27.559999999999945
2545,disease,temperancePECS,0.05,5.0,60.0,0.0,1000,True,,2.0,2.0,0.001998001998001998,154,0,0.287,1.0,1551.51,0.0,0,0,0,0.287,-1.0,0,96,0,0,96,11.6,OK,31.14,154,0.3,1.05,1522.66,0,-0.013000000000000012,-0.050000000000000044,28.84999999999991
2626,disease,temperancePECS,0.1,13.0,10.0,0.001,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,9.9,OK,30.82,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2627,disease,temperancePECS,0.1,13.0,10.0,0.0025,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,12.1,OK,30.84,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2628,disease,temperancePECS,0.1,13.0,10.0,0.005,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,10.4,OK,30.9,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2629,disease,temperancePECS,0.1,13.0,10.0,0.01,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,11.4,OK,30.76,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2630,disease,temperancePECS,0.1,13.0,10.0,0.1,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,12.1,OK,30.69,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2631,disease,temperancePECS,0.1,13.0,10.0,0.25,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,11.9,OK,30.68,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2632,disease,temperancePECS,0.1,13.0,10.0,0.5,1000,True,,0.0,0.0,0.0,152,0,0.297,1.05,1516.21,0.0,0,0,0,0.297,-1.05,5,98,0,0,98,9.8,OK,30.8,154,0.3,1.05,1522.66,-2,-0.0030000000000000027,0.0,-6.4500000000000455
2625,disease,temperancePECS,0.1,13.0,10.0,0.0,1000,True,,100.0,100.0,94.5214985014985,152,0,0.291,-0.93,1542.76,0.0,0,0,0,0.291,0.93,24,98,0,0,98,13.0,OK,31.25,154,0.3,1.05,1522.66,-2,-0.009000000000000008,-1.98,20.09999999999991
2634,disease,temperancePECS,0.1,13.0,35.0,0.001,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.5,OK,30.56,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2635,disease,temperancePECS,0.1,13.0,35.0,0.0025,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.1,OK,30.56,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2636,disease,temperancePECS,0.1,13.0,35.0,0.005,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.8,OK,30.57,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
2637,disease,temperancePECS,0.1,13.0,35.0,0.01,1000,True,,0.0,0.0,0.0,144,0,0.287,1.01,1586.34,0.0,0,0,0,0.287,-1.01,5,106,0,0,106,11.3,OK,30.54,154,0.3,1.05,1522.66,-10,-0.013000000000000012,-0.040000000000000036,63.679999999999836
